City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,al burayqah,30.4062,19.5739,72.19,32,51,13.58,LY,1713244023
366,san marcos,33.1434,-117.1661,57.65,86,1,1.99,US,1713243635
367,cockburn town,21.4612,-71.1419,78.28,78,4,19.13,TC,1713244023
368,zapolyarnyy,69.4154,30.8136,27.68,80,97,15.59,RU,1713243986
369,iwanai,42.9744,140.5089,66.31,46,98,6.31,JP,1713243905
370,cartagena,10.3997,-75.5144,80.22,83,40,11.5,CO,1713244024
371,nuuk,64.1835,-51.7216,34.41,100,100,2.3,GL,1713243840
372,selfoss,63.9331,-20.9971,30.0,64,9,6.67,IS,1713244024
373,rongelap,11.1635,166.8941,81.68,81,94,17.22,MH,1713244024
374,plymouth,41.8334,-70.8328,53.51,88,0,4.54,US,1713243525
375,playa vicente,17.8333,-95.8167,80.08,62,29,3.49,MX,1713244024
376,serenje,-13.2325,30.2352,58.35,91,27,7.7,ZM,1713244024
377,ulladulla,-35.35,150.4667,73.76,77,21,7.29,AU,1713244024
378,mutuali,-14.8706,37.0044,66.4,82,61,2.44,MZ,1713244024
379,la passe,45.5549,-0.8967,50.23,64,100,14.41,FR,1713243738
380,heunghae,36.1125,129.3522,72.36,43,33,11.5,KR,1713244024
381,puerto deseado,-47.7503,-65.8938,56.8,93,100,20.58,AR,1713244025
382,rouissat,31.9243,5.3502,61.74,71,0,7.74,DZ,1713244025
383,springhill,33.006,-93.4668,70.03,75,100,9.98,US,1713244025
384,shendi,16.6915,33.4341,77.54,12,7,12.33,SD,1713244025
385,minas de marcona,-15.2119,-75.1103,60.26,92,91,11.99,PE,1713244025
386,yoloten,37.2989,62.3597,64.35,43,3,4.12,TM,1713244025
387,tidjikja,18.5564,-11.4271,74.1,18,0,11.23,MR,1713243740
388,siguiri,11.6667,-9.5,78.15,14,4,3.8,GN,1713244025
389,rauma,61.1272,21.5113,37.44,92,54,6.49,FI,1713244025
390,parabel',58.6978,81.4825,21.9,77,9,3.0,RU,1713244025
391,tofol,5.3248,163.0078,83.88,76,54,10.33,FM,1713244025
392,misratah,32.3754,15.0925,66.07,74,100,4.9,LY,1713244025
393,grand falls-windsor,48.9332,-55.6649,44.51,92,100,3.0,CA,1713244026
394,arno,60.1167,18.6333,34.79,99,100,8.39,SE,1713244026
395,palikir - national government center,6.9248,158.1611,88.65,70,40,10.36,FM,1713243777
396,priozersk,61.0393,30.1291,42.1,84,100,6.35,RU,1713244026
397,vesele,47.0148,34.915,64.22,52,30,20.04,UA,1713244026
398,scottburgh,-30.2867,30.7532,68.59,91,100,5.37,ZA,1713244026
399,progreso,21.2833,-89.6667,80.71,71,22,14.03,MX,1713244026
400,okahandja,-21.9833,16.9167,59.11,36,5,0.45,NA,1713244026
401,rawah,34.4816,41.9093,74.12,40,2,6.22,IQ,1713244026
402,edna,28.9786,-96.6461,74.1,93,100,14.29,US,1713244026
403,huanren,41.2647,125.3667,63.12,36,28,7.16,CN,1713243921
404,kununurra,-15.7667,128.7333,93.18,36,75,12.66,AU,1713244026
405,shimokizukuri,40.8061,140.3861,68.52,61,100,4.16,JP,1713244027
406,necochea,-38.5473,-58.7368,70.5,94,100,20.29,AR,1713244027
407,changtu,42.7788,124.0955,61.52,40,4,12.17,CN,1713244027
408,gracemere,-23.4333,150.45,82.31,47,5,9.22,AU,1713244027
409,east london,-33.0153,27.9116,65.34,88,0,4.61,ZA,1713243760
410,st. john's,47.5649,-52.7093,49.68,93,94,1.99,CA,1713244027
411,pitimbu,-7.4706,-34.8086,79.52,87,59,7.58,BR,1713244001
412,wagar,16.1525,36.2032,77.79,37,53,10.56,SD,1713244027
413,lucrezia,43.7745,12.9402,62.55,51,4,1.45,IT,1713244027
414,pontianak,-0.0333,109.3333,89.58,70,75,8.05,ID,1713243906
415,tynda,55.1667,124.7167,36.81,81,6,4.07,RU,1713244027
416,princeton,25.5384,-80.4089,74.01,70,20,4.61,US,1713244027
417,kedainiai,55.2883,23.9747,39.49,75,84,7.52,LT,1713244027
418,mila,36.4503,6.2644,52.59,92,47,4.12,DZ,1713244028
419,patin-ay,8.5506,125.9372,93.78,47,27,9.62,PH,1713244028
420,karangampel,-6.4622,108.4519,87.19,66,100,10.11,ID,1713244028
421,nabire,-3.3667,135.4833,84.52,72,85,5.06,ID,1713243857
422,amarante do maranhao,-5.5667,-46.7422,73.17,98,35,2.44,BR,1713244028
423,dobrich,43.5667,27.8333,69.48,50,32,9.69,BG,1713244028
424,ustyuzhna,58.8394,36.4321,40.3,80,91,13.09,RU,1713244028
425,cooma,-36.2333,149.1333,63.84,24,8,1.99,AU,1713243864
426,mossel bay,-34.1831,22.146,60.73,92,23,4.41,ZA,1713244028
427,broken hill,-31.95,141.4333,74.55,25,0,8.08,AU,1713243785
428,ar rutbah,33.0381,40.2848,66.02,56,7,7.2,IQ,1713243776
429,el calafate,-50.3408,-72.2768,48.88,56,100,3.83,AR,1713243748
430,along,28.1667,94.7667,87.84,32,52,0.56,IN,1713243875
431,terbanggi besar,-4.8667,105.2333,90.18,59,70,5.01,ID,1713244029
432,polyarnyy,69.1989,33.4478,26.26,67,98,20.98,RU,1713243762
433,gamba,-2.65,10.0,78.53,93,87,4.94,GA,1713244029
434,toamasina,-18.1667,49.3833,77.14,88,100,10.74,MG,1713244029
435,taza,34.25,-3.75,61.88,37,0,1.19,MA,1713244029
436,hotaka,36.3396,137.8825,65.71,51,71,9.19,JP,1713244029
437,dmitrov,56.35,37.5167,42.15,90,100,11.52,RU,1713244029
438,borogontsy,62.6683,131.1683,29.39,84,58,4.9,RU,1713244029
439,fort bragg,35.139,-79.006,73.13,57,0,5.75,US,1713244029
440,kiruna,67.8557,20.2251,25.72,93,100,8.05,SE,1713244029
441,deux-montagnes,45.5346,-73.9017,46.47,88,40,9.22,CA,1713243921
442,tobruk,32.0836,23.9764,66.33,54,96,11.03,LY,1713244029
443,codrington,-38.2667,141.9667,57.74,78,100,7.83,AU,1713243730
444,flying fish cove,-10.4217,105.6791,85.68,79,100,11.5,CX,1713244030
445,saint-francois,46.4154,3.9054,42.24,88,100,3.44,FR,1713244030
446,mejit,10.2753,170.8646,81.1,82,27,18.61,MH,1713243782
447,ilha de mocambique,-15.0342,40.7358,79.68,73,97,14.5,MZ,1713244030
448,narayangarh,30.4833,77.1333,91.67,27,60,8.63,IN,1713244030
449,gaigeturi,33.4644,126.3183,63.14,72,0,7.4,KR,1713244030
450,bodaybo,57.8506,114.1933,41.25,97,100,3.85,RU,1713243878
451,island harbour,50.724,-1.2758,47.93,82,93,7.0,GB,1713244030
452,sokoni,-6.4333,39.55,77.74,83,100,16.02,TZ,1713244030
453,njombe,-9.3333,34.7667,56.61,93,100,7.47,TZ,1713244030
454,torghay,49.6339,63.4981,54.81,65,41,14.14,KZ,1713244030
455,khandyga,62.6667,135.6,29.79,76,76,2.33,RU,1713243736
456,fuli,46.7217,131.1394,66.38,48,100,11.83,CN,1713243822
457,kiffa,16.6166,-11.4045,76.14,18,0,9.53,MR,1713244031
458,ngereklmadel,7.4883,134.4856,86.09,74,75,11.5,PW,1713244031
459,callao,-12.0667,-77.15,71.73,83,75,14.97,PE,1713243740
460,bodo,67.28,14.405,33.78,82,0,4.61,NO,1713244031
461,oban,56.4127,-5.4706,40.37,74,82,10.83,GB,1713244031
462,nova olimpia,-14.7972,-57.2881,74.98,93,100,3.22,BR,1713243798
463,lusambo,-4.9667,23.45,72.3,94,54,1.48,CD,1713244031
464,richards bay,-28.783,32.0377,67.03,88,94,6.22,ZA,1713244031
465,port douglas,-16.4833,145.4667,78.89,88,98,17.29,AU,1713243760
466,tondano,1.3038,124.9112,86.09,51,29,1.34,ID,1713243865
467,warrnambool,-38.3833,142.4833,57.42,81,100,5.53,AU,1713244031
468,naliya,23.2667,68.8333,93.22,29,76,9.35,IN,1713244031
469,kharan,28.5833,65.4167,74.93,25,100,12.66,PK,1713243951
470,castillos,-34.1667,-53.8333,71.17,98,100,9.33,UY,1713243769
471,el idrissia,34.4454,2.5275,48.02,78,2,11.32,DZ,1713244032
472,palmer,42.1584,-72.3287,53.15,69,0,0.0,US,1713243852
473,san ignacio,17.1561,-89.0714,77.14,83,0,6.91,BZ,1713244032
474,kindu,-2.95,25.95,72.0,87,97,1.45,CD,1713244032
475,chos malal,-37.3781,-70.2709,53.01,62,77,15.05,AR,1713244032
476,santo antonio do ica,-3.1022,-67.9397,77.11,93,100,2.24,BR,1713244032
477,bamboo flat,11.7,92.7167,90.12,55,11,6.46,IN,1713243767
478,ebon,4.582,168.6964,83.71,76,19,9.22,MH,1713244032
479,belomorsk,64.5232,34.7668,28.9,91,100,15.73,RU,1713244032
480,freetown,8.484,-13.2299,80.31,78,20,5.75,SL,1713243792
481,tazacorte,28.629,-17.9293,65.37,59,0,8.05,ES,1713244032
482,ambon,-3.6954,128.1814,87.94,74,20,6.91,ID,1713243763
483,constitucion,-35.3333,-72.4167,55.4,90,74,6.51,CL,1713244033
484,fallon,39.4735,-118.7774,51.67,54,20,0.0,US,1713244033
485,sovetskiy,61.3614,63.5842,35.89,86,98,11.99,RU,1713244033
486,taroa,8.7058,171.2275,81.97,80,20,14.34,MH,1713244033
487,kualakapuas,-3.0091,114.3876,88.92,67,26,4.12,ID,1713244033
488,tangalle,6.024,80.7911,86.16,67,97,8.97,LK,1713244033
489,saint-flour,45.0833,3.0,35.89,85,98,7.99,FR,1713244033
490,kourou,5.1552,-52.6478,80.65,90,99,8.12,GF,1713244033
491,mugia,43.1041,-9.2179,54.91,79,52,20.54,ES,1713243763
492,sao jose da coroa grande,-8.8978,-35.1478,78.94,88,98,5.28,BR,1713243775
493,kharp,66.8014,65.8081,28.71,98,100,7.76,RU,1713244033
494,masindi port,1.6961,32.0861,68.45,94,100,3.69,UG,1713244033
495,ulsan,35.5372,129.3167,73.56,48,18,10.76,KR,1713243918
496,porbandar,21.6422,69.6093,90.97,40,58,9.91,IN,1713244034
497,happy valley-goose bay,53.3168,-60.3315,37.71,70,40,5.75,CA,1713243779
498,olhao,37.0286,-7.8411,68.29,70,0,3.44,PT,1713244034
499,caconda,-13.7333,15.0667,59.23,88,60,4.09,AO,1713243975
500,yamethin,20.4333,96.15,102.65,22,13,13.24,MM,1713243881
501,acarau,-2.8856,-40.12,78.3,88,26,6.22,BR,1713244034
502,middletown,39.5151,-84.3983,65.7,74,100,6.91,US,1713243782
503,touros,-5.1989,-35.4608,78.24,91,73,7.36,BR,1713244034
504,griffith,41.5284,-87.4237,59.27,53,0,8.05,US,1713244034
505,carahue,-38.7,-73.1667,53.49,88,69,2.33,CL,1713243814
506,vilyuysk,63.7553,121.6247,28.99,87,97,11.01,RU,1713243765
507,balakhta,55.38,91.6,37.11,50,77,7.67,RU,1713244034
508,karratha,-20.7377,116.8463,91.4,40,15,7.52,AU,1713244035
509,axim,4.8699,-2.2405,80.6,87,63,5.01,GH,1713244035
510,malvan,16.0667,73.4667,86.63,73,99,8.88,IN,1713243750
511,coueron,47.2151,-1.7217,47.88,85,0,6.91,FR,1713243770
512,nagqu,31.5,92.0,46.04,30,100,10.54,CN,1713243774
513,nandura buzurg,20.8333,76.45,101.84,23,17,6.24,IN,1713244035
514,talitsa,56.8804,60.0213,39.74,79,100,10.83,RU,1713243812
515,mazagao,-0.115,-51.2894,78.85,99,99,2.06,BR,1713243941
516,divo,5.8397,-5.36,75.83,99,82,1.74,CI,1713244035
517,sinop,41.7711,34.8709,61.68,50,98,12.48,TR,1713243768
518,yung shue wan,22.2333,114.1167,87.22,69,66,10.56,HK,1713244035
519,fada,9.5667,8.3,76.59,61,86,0.81,NG,1713244035
520,kalmunai,7.4167,81.8167,86.29,70,100,5.95,LK,1713243756
521,fuyuan,46.4333,127.0833,48.88,75,100,11.95,CN,1713244035
522,thinadhoo,0.5333,72.9333,84.54,73,97,6.91,MV,1713244036
523,formosa do rio preto,-11.0483,-45.1931,74.14,71,85,2.46,BR,1713243793
524,la ronge,55.1001,-105.2842,44.85,57,100,14.97,CA,1713243743
525,bokhan,53.153,103.7714,46.67,58,100,14.56,RU,1713244036
526,merizo village,13.2658,144.6691,88.36,84,94,11.25,GU,1713244036
527,andergrove,-21.0833,149.1833,84.65,68,74,14.61,AU,1713244036
528,tshabong,-26.05,22.45,62.91,72,0,15.3,BW,1713244036
529,lethem,3.3803,-59.7968,83.61,63,62,13.27,GY,1713244036
530,iron river,46.0927,-88.6423,30.96,84,65,4.0,US,1713243761
531,perevolotskiy,51.8763,54.1938,54.45,61,100,13.76,RU,1713244036
532,hadibu,12.65,54.0333,83.66,67,69,7.92,YE,1713244037
533,desna,50.9273,30.7605,49.87,89,100,4.09,UA,1713244037
534,brokopondo,4.75,-55.1667,77.95,89,83,9.31,SR,1713244037
535,kongolo,-5.3833,27.0,70.43,96,99,2.95,CD,1713243786
536,san juan del sur,11.2529,-85.8705,78.8,78,19,19.75,NI,1713243780
537,nsanje,-16.92,35.262,67.62,91,23,2.86,MW,1713244037
538,tucumcari,35.1717,-103.725,55.94,16,0,17.27,US,1713244037
539,homer,59.6425,-151.5483,39.07,74,0,12.66,US,1713244037
540,barra de santo antonio,-9.4047,-35.5072,79.12,86,100,6.08,BR,1713244037
541,shimoda,34.6667,138.95,71.96,68,61,12.19,JP,1713243926
542,fredericton,45.9454,-66.6656,36.01,90,13,2.26,CA,1713244037
543,rio grande,-32.035,-52.0986,72.43,97,100,20.54,BR,1713244035
544,itoman,26.1247,127.6694,80.98,90,75,8.05,JP,1713243904
545,outjo,-20.1167,16.15,63.1,46,55,3.56,NA,1713244037
546,yulinshi,38.2906,109.7494,63.37,15,97,4.81,CN,1713243783
547,claveria,18.6074,121.0832,88.47,62,0,13.11,PH,1713243925
548,villa la angostura,-40.7617,-71.6463,47.41,98,99,6.96,AR,1713244038
549,mata-utu,-13.2816,-176.1745,84.85,77,73,15.64,WF,1713243767
550,dawson creek,55.7666,-120.2362,31.64,86,100,13.8,CA,1713244038
551,cidreira,-30.1811,-50.2056,73.58,95,100,19.44,BR,1713244038
552,cudillero,43.5622,-6.1459,53.65,80,75,8.05,ES,1713244038
553,cidade velha,14.9167,-23.6167,81.07,26,7,9.22,CV,1713244038
554,kuanda,56.3161,116.0806,42.6,51,96,2.33,RU,1713244038
555,nizhneangarsk,55.7833,109.55,33.01,99,100,4.0,RU,1713243952
556,alofi,-19.0595,-169.9187,82.29,83,75,9.22,NU,1713244038
557,berber,18.0216,33.983,75.43,24,15,12.01,SD,1713244038
558,papao,-17.75,-149.55,83.88,82,100,20.36,PF,1713244039
559,vernon,50.2581,-119.2691,50.61,34,20,8.05,CA,1713243859
560,farafangana,-22.8167,47.8333,72.81,85,100,6.46,MG,1713244039
561,kaka,37.3482,59.6143,69.71,32,18,6.73,TM,1713244039
562,farap,39.1704,63.6116,64.4,59,0,9.22,TM,1713244039
563,kenai,60.5544,-151.2583,37.49,68,0,6.91,US,1713244039
564,saynshand,44.8824,110.1163,63.16,14,96,17.45,MN,1713244039
565,karkira,36.9292,6.5856,57.85,90,27,9.33,DZ,1713244039
566,ghat,24.9647,10.1728,62.8,30,0,5.37,LY,1713244039
567,puno,-15.8333,-70.0333,38.21,58,1,4.81,PE,1713244000
